id,domain,status,kimi_status,human_priority,doubao_n_dropped,codex,doubao,kimi,rule,sentence
1960-s0001,阿里云公开数据集,span_mismatch,pending,True,0,计算机网络/K,计算机网络/K | 信息集成/K,,计算机网络/K | 信息/K,"', '2、涉及主要技术专业：计算机网络、信息集成等；"
1960-s0002,阿里云公开数据集,empty_mismatch,pending,True,3,施工/S,[],,售前售/K | 技术方案/K | 施工/K,"', '3、协助项目售前售中等技术方案、施工、验收文件编写；"
1960-s0003,阿里云公开数据集,empty_mismatch,pending,True,2,商务谈判/S,[],,推进新/S | 项目落地前期工作/S,"', '4、协助技术负责人或总经理共同推进新项目的商务谈判及项目落地前期工作；"
1960-s0004,阿里云公开数据集,span_mismatch,pending,True,1,计算机/K | 相关专业/K | 本科/K,本科以上学历/K,,计算机或相关/K | 专业/K,"', '任职资格：', '1、计算机或相关专业，本科以上学历；"
1960-s0005,阿里云公开数据集,span_mismatch,pending,True,1,计算机网络/K | 路由器/K | 交换机/K | 防火墙/K,计算机网络原理/K | 路由器/K | 交换机/K | 防火墙/K,,懂计算机网络原理/K | 路由器/K | 交换机/K,"', '2、懂计算机网络原理，熟悉路由器、交换机、防火墙等网络设备的工作原理；"
1960-s0006,阿里云公开数据集,empty_mismatch,pending,True,2,[],系统集成工程规划/K,,系统集成工程/K,"', '3、了解系统集成工程规划、施工及验收流程；"
1960-s0007,阿里云公开数据集,span_mismatch,pending,True,0,沟通能力/T | 表达能力/T,沟通能力/T | 表达能力/T | 书写能力/T,,沟通能力/T | 表达能/T,"', '4、具有良好的沟通能力、表达能力、书写能力；"
1960-s0008,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '5、要求有C1驾照；"
1960-s0009,阿里云公开数据集,span_mismatch,pending,True,0,沟通能力/T | 学习能力/T | 主动性强/T | 责任心强/T | 服务意识/T,沟通能力/T | 学习能力/T | 工作主动性/T | 责任心/T | 服务意识/T,,沟通能力/T | 学习能/T | 主动性强/T | 责任心强/T | 服务意识者/T,"', '6、具有良好的沟通能力、学习能力，工作主动性强、责任心强、有良好的服务意识者优先；"
1960-s0010,阿里云公开数据集,span_mismatch,pending,True,0,项目管理/S | 证书/K | 制图/S,项目管理相关证书/K | 工程制图/S,,项目管理相关证书/K | 工程制图者/S,"', '7、具有项目管理相关证书、会工程制图者优先考虑；"
1960-s0011,阿里云公开数据集,span_mismatch,pending,True,5,证书/K | 电工/K | 网络/K,强弱电相关认证/K,,电工/K,"', '8、技术证书:具体CCNA、HCNA、MCSE、电工等与网络系统及强弱电相关认证者优先；"
1960-s0012,阿里云公开数据集,agree_spans,pending,False,0,粤语/L,粤语/L,,粤语优/L,"', '9、广东户籍优先、懂粤语优先；"
1960-s0013,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '10、优秀应届毕业生亦可。"
1960-s0014,阿里云公开数据集,agree_empty,pending,False,0,[],[],,工作制度(/K,"', '薪酬待遇', '一旦您成为我们公司的成员，我们将为提供优厚的薪酬及福利：', '1、每周5天，每天7小时的工作制度(8:30-12:00;"
1960-s0015,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],14:00-17:30)；
1960-s0016,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '2、按劳动法享有年假、病假、婚假等节假日。"
1960-s0017,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '3、为员工购买住房公积金、社会保险和商业保险。"
1960-s0018,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '4、每年可享受一次免费体检；"
1960-s0019,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '5、每年至少组织一次旅游，业绩突出者的可享受出境旅游。"
1960-s0020,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '6、试用期过后工资上调；"
1960-s0021,阿里云公开数据集,empty_mismatch,pending,True,0,通信/K,[],,[],另外提供通信费、交通费、餐饮补贴、高温补贴；
1960-s0022,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '7、每月月中准时发放上月薪水，重大节日额外发放现金津贴；"
1960-s0023,阿里云公开数据集,agree_empty,pending,False,0,[],[],,员工培训/S | 员工聚餐/S | 外出游/S,"', '8、提供健全的员工培训，不定时地举行员工聚餐、外出游玩等活动。"
1960-s0024,阿里云公开数据集,empty_mismatch,pending,True,0,网络/K,[],,[],"', '以人为本的企业文化，务实稳健的企业作风，国晨科技网络有限公司正以稳打稳扎的步伐日益发展壮大，期待每一位有能之士加入我们的大家庭。"
1960-s0025,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],']
1961-s0000,阿里云公开数据集,empty_mismatch,pending,True,4,投诉/T,[],,处理用户对平台//S | 投诉/T | 举报和建议/T,"['岗位职责：', '2、负责处理用户对平台/系统关于功能方面的咨询、投诉、举报和建议工单；"
1961-s0001,阿里云公开数据集,empty_mismatch,pending,True,1,[],常规性运营活动数据配置/S,,配合公/T | 完成常/S | 数据配置工作/S," ', '5、配合公司内部各运营团队完成常规性运营活动数据配置工作；"
1961-s0002,阿里云公开数据集,empty_mismatch,pending,True,1,[],平台前后端操作培训/S,,撰写平/S | 针对需求进行平台/S," ', '6、撰写平台前后端操作手册，针对需求进行平台前后端操作培训；"
1961-s0003,阿里云公开数据集,empty_mismatch,pending,True,4,普通话/L,[],,普通话/L | 思维和语/L," ', ' ', '任职要求：', '1、 掌握标准、流利的普通话，思维和语言表达的逻辑清晰；"
1961-s0004,阿里云公开数据集,span_mismatch,pending,True,2,office/S,打字速度/S,,操作office办公软件/S," ', '2、 熟练电脑，能熟练操作office办公软件,打字速度40字/分钟起；"
1961-s0005,阿里云公开数据集,agree_empty,pending,False,2,[],[],,承受工作压力、适/T," ', '5、 能承受工作压力、适应轮班工作（平均每月1次周末在家值班，1周晚班，可补休） ', ' ']"
1962-s0000,阿里云公开数据集,span_mismatch,pending,True,0,计算机/K,计算机基础/K,,的计算机基础/K,"['任职要求：', '1、具备一定的计算机基础；"
1962-s0001,阿里云公开数据集,agree_spans,pending,False,1,沟通能力/T | 团队思维/T,沟通能力/T | 团队思维/T,,语言表达和沟通能/T | 团队思维/T,"', '2、良好语言表达和沟通能力，具备团队思维；"
1962-s0002,阿里云公开数据集,span_mismatch,pending,True,1,沟通/T | 协调能力/T | 分析能力/T,协调能力/T | 分析能力/T,,沟通/T | 协调能力和/T,"', '3、有较好的沟通、协调能力和分析能力；"
1962-s0003,阿里云公开数据集,empty_mismatch,pending,True,0,[],细致/T | 负责的工作态度/T,,[],细致、负责的工作态度；
1962-s0004,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],"', '福利待遇：', '五险一金、过节礼物、定期部门活动', '双休+法定节假日正常放假、8小时工作制、带薪年假、婚假等', '薪资：3500元—6000元', '薪资组成:底薪+月度绩效奖金+年度奖金薪', '良好的晋升空间：', 'IT程序员实习——IT测试工程师——高级技术工程师——IT技术负责人——项目经理']"
1963-s0000,阿里云公开数据集,span_mismatch,pending,True,4,研发/S | 自动化部署/S | 监控/S,自动化部署/S | 监控平台/S,,运维平台的研发/K | 自动化部署/S | 监控/S | 在线服务可/K,"['岗位职责：', '负责公司运维平台的研发，包括自动化部署、监控平台等，确保公司在线服务可靠、稳定、高效运行；"
1963-s0001,阿里云公开数据集,empty_mismatch,pending,True,4,Kubernetes/S,[],,Kubernetes及底层容器平台/S | 与开发工作/S,"', '参与Kubernetes及底层容器平台的关键技术研究与开发工作；"
1963-s0002,阿里云公开数据集,empty_mismatch,pending,True,3,云平台/K,[],,云平台资源和账单/S,"', '参与云平台资源和账单的管理及成本优化工作；"
1963-s0003,阿里云公开数据集,empty_mismatch,pending,True,4,自动化/K,[],,运维自动化和智能/K,"', '探索运维自动化和智能化的技术和方向。"
1963-s0004,阿里云公开数据集,empty_mismatch,pending,True,6,Linux/S | 运维/S | Nginx/S | Tomcat/S | PHP/S | Python/S,[],,Linux系统的大规模集/S | 运维经验/S | 配置调/S,"', '任职要求：', '三年以上基于Linux系统的大规模集群实战运维经验，熟练掌握LVS、Nginx、Tomcat、PHP、Python的配置调优；"
1963-s0005,阿里云公开数据集,empty_mismatch,pending,True,5,Puppet/S | SaltStack/S | 配置/S | Jenkins/S | 优化/S,[],,Puppet/SaltStack/Ansible中的任/S | Jenkins的配置和优化/S,"', '熟练掌握Puppet/SaltStack/Ansible中的任意一种配置管理工具，熟悉Jenkins的配置和优化；"
1963-s0006,阿里云公开数据集,span_mismatch,pending,True,3,TCP/IP/S | 网络/K,TCP/IP协议/K,,IP协议/K | 使用抓包工具分析/S,"', '了解TCP/IP协议，能够使用抓包工具分析和定位简单的网络问题；"
1963-s0007,阿里云公开数据集,span_mismatch,pending,True,1,Kubernetes/S | Docker/S | 文件系统/K | 网络/K,Kubernetes开发/S | Docker容器技术/S | 文件系统/K | 网络/K | cgroups/K,,Kubernetes开发或使用经验/S | Docker容器技术/S | 文件系统/K | 网络/K,"', '两年以上Kubernetes开发或使用经验，熟练掌握Docker容器技术，对文件系统、网络、cgroups等有深入的理解；"
1963-s0008,阿里云公开数据集,span_mismatch,pending,True,6,软件开发/S | 系统架构/K | Golang/S | Python/S | 编程语言/K | Kubernetes/S | Docker/S,研发能力/S | 软件开发/S | 系统架构/K,,研发能/S | 系统架构/K | C/Golang/Python中至少/S | 编程语言/S | 胜任运/T | Kubernetes和Docker社区有贡献/S,"', '具备研发能力，熟悉软件开发和系统架构，掌握C/Golang/Python中至少一种编程语言，能够胜任运维平台的研发工作，对Kubernetes和Docker社区有贡献者优先；"
1963-s0009,阿里云公开数据集,span_mismatch,pending,True,2,学习能力/T | 沟通能力/T | 技术知识/K,自我驱动/T | 学习能力/T | 外语沟通能力/T,,自我驱动和学习能/T | 外语沟通能力/T | 技术知识并加以应/K,"', '有较强的自我驱动和学习能力，良好的外语沟通能力，能够快速掌握新的技术知识并加以应用，具备海外工作经验者优先；"
1963-s0010,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],']
1964-s0000,阿里云公开数据集,empty_mismatch,pending,True,5,维修/S | 维护/S,[],,打印机/S | 电脑等设/S | 维修与维护/S | 判断其/S,['1、熟练打印机、电脑等设备的维修与维护，准确的判断其故障；
1964-s0001,阿里云公开数据集,empty_mismatch,pending,True,1,网络/K,[],,故障的处理/S,"', '2、网络故障的处理；"
1964-s0002,阿里云公开数据集,empty_mismatch,pending,True,2,监控/S | 故障的分析/S,[],,监控的安装调试及/S | 故障的分析/S,"', '3、监控的安装调试及其故障的分析；"
1964-s0003,阿里云公开数据集,agree_empty,pending,False,1,[],[],,技术服务支持/S,"', '4、依照客户方需求提供相关技术服务支持。"
1964-s0004,阿里云公开数据集,span_mismatch,pending,True,0,大专/K | 计算机相关专业/K,大专以上学历/K | 计算机相关专业/K,,计算机相关/K,"', '任职资格', '1、大专以上学历,计算机相关专业，有电脑城工作经验优先；"
1964-s0005,阿里云公开数据集,span_mismatch,pending,True,1,网络/K | 系统运维/S,系统运维/S,,运维经验/S,"', '2、1年以上网络/系统运维经验；"
1964-s0006,阿里云公开数据集,span_mismatch,pending,True,0,待人诚实可信/T | 亲和力/T | 表达能力/T,诚实可信/T | 亲和力/T | 语言表达能力/T | 动手能力/T,,待人诚实可信/T | 亲和力，语言表达/T,"', '3、待人诚实可信，具有亲和力，语言表达能力和动手能力强；"
1964-s0007,阿里云公开数据集,agree_spans,pending,False,1,吃苦耐劳/T,吃苦耐劳/T,,[],"', '4、吃苦耐劳，能适应长期外派驻场服务（贵阳市内）；"
1964-s0008,阿里云公开数据集,span_mismatch,pending,True,0,责任心/T | 服务意识/T,团队合作/T | 责任心/T | 服务意识/T,,于与他人团队合作/T | 责任心与服务意识/T,"', '5、善于与他人团队合作,具备良好的责任心与服务意识。"
1964-s0009,阿里云公开数据集,agree_empty,pending,False,0,[],[],,[],']
1965-s0000,阿里云公开数据集,span_mismatch,pending,True,3,技术支持/S,驻场客户现场/S,,驻场客/S | 针对公司软件产品/S,"['岗位职责：', '1、驻场客户现场，负责针对公司软件产品提供现场技术支持，快速定位问题并协助客户解决；"
1965-s0001,阿里云公开数据集,empty_mismatch,pending,True,2,[],软件系统bug问题定位解决/S,,软件系统bug问题定/S | 无法解决的问题/T | 协调配合项目经理/T,"', '2、负责软件系统bug问题定位解决，对于无法解决的问题，需要协调配合项目经理和开发人员解决；"
1965-s0002,阿里云公开数据集,empty_mismatch,pending,True,2,部署/S | 测试/S,[],,部署与测试/S,"', '3、负责系统更新包进行部署与测试；"
1965-s0003,阿里云公开数据集,empty_mismatch,pending,True,3,开发/S,[],,开发及客户需求实/S | 技术交流，沟通编/T,"', '4、负责参与开发及客户需求实现等方面的技术交流，沟通编写解决方案；"
1965-s0004,阿里云公开数据集,empty_mismatch,pending,True,5,技术知识/K,[],,深入学习了/S | 相关技术知识，了/K | 调整优化技术方案/S | 应用系统/S,"', '5、负责深入学习了解产品及相关技术知识，了解各行业核心业务流程，根据客户需求和实际情况调整优化技术方案，协助客户更好的应用系统；"
1965-s0005,阿里云公开数据集,agree_empty,pending,False,3,[],[],,巡检/S | 给出建/S | 提升产品价值/S,"', '6、负责定期对客户方系统进行软硬件方面的巡检，并给出建设性提升意见，提升产品价值；"
